Time,Cond.corr.mS.cm,Ct.mS.cm,Temp.deg.C
2024-08-18 09:06:34,0.1002913,0.06770051,8.751923
2024-08-18 09:06:36,0.1003935,0.06769057,8.712616
2024-08-18 09:06:38,0.1002913,0.06770051,8.751923
2024-08-18 09:06:40,0.1004817,0.06771046,8.692932
2024-08-18 09:06:42,0.1004525,0.06773033,8.712616
2024-08-18 09:06:44,0.1005846,0.06776007,8.683105
2024-08-18 09:06:46,0.1006291,0.06782958,8.702759
2024-08-18 09:06:48,0.1006737,0.06791898,8.732239
2024-08-18 09:06:50,0.1010563,0.06813743,8.712616
2024-08-18 09:06:52,0.1015279,0.06847528,8.722412
2024-08-18 09:06:54,0.1022059,0.06893262,8.722412
2024-08-18 09:06:56,0.10287,0.06936035,8.712616
2024-08-18 09:06:58,0.1041419,0.0701769,8.692932
2024-08-18 09:07:00,0.10552,0.07106414,8.673309
2024-08-18 09:07:02,0.1079729,0.07282215,8.722412
2024-08-18 09:07:04,0.1121631,0.0756482,8.722412
2024-08-18 09:07:06,0.1166996,0.07870783,8.722412
2024-08-18 09:07:08,0.1191693,0.08030327,8.692932
2024-08-18 09:07:10,0.1246262,0.08405392,8.722412
2024-08-18 09:07:12,0.1349455,0.09090766,8.683105
2024-08-18 09:07:14,0.1381015,0.09316944,8.732239
2024-08-18 09:07:16,0.1441441,0.09721772,8.722412
2024-08-18 09:07:18,0.150462,0.1013311,8.673309
2024-08-18 09:07:20,0.1594577,0.1075148,8.712616
2024-08-18 09:07:22,0.1645636,0.1110545,8.742126
2024-08-18 09:07:24,0.1702878,0.1147501,8.692993
2024-08-18 09:07:26,0.17846,0.1202921,8.70282
2024-08-18 09:07:28,0.1842358,0.124294,8.7323
2024-08-18 09:07:30,0.1885551,0.1270968,8.70282
2024-08-18 09:07:32,0.1938877,0.1308437,8.742126
2024-08-18 09:07:34,0.1997826,0.1346647,8.70282
2024-08-18 09:07:36,0.2020742,0.1362491,8.712646
2024-08-18 09:07:38,0.2043967,0.1378151,8.712646
2024-08-18 09:07:40,0.2076278,0.1399937,8.712646
2024-08-18 09:07:42,0.2099077,0.1415309,8.712646
2024-08-18 09:07:44,0.2123333,0.1432915,8.742126
2024-08-18 09:07:46,0.2128232,0.1436222,8.742126
2024-08-18 09:07:48,0.2139753,0.1440632,8.663513
2024-08-18 09:07:50,0.2129078,0.1435119,8.70282
2024-08-18 09:07:52,0.2121304,0.1430712,8.722473
2024-08-18 09:07:54,0.2111724,0.1423006,8.692993
2024-08-18 09:07:56,0.2100914,0.1415309,8.683167
2024-08-18 09:07:58,0.207832,0.140213,8.7323
2024-08-18 09:08:00,0.2059424,0.1388977,8.722473
2024-08-18 09:08:02,0.2045701,0.1378918,8.70282
2024-08-18 09:08:04,0.2018572,0.1360632,8.70282
2024-08-18 09:08:06,0.1984717,0.1337811,8.70282
2024-08-18 09:08:08,0.1961614,0.1322238,8.70282
2024-08-18 09:08:10,0.192472,0.129737,8.70282
2024-08-18 09:08:12,0.1910984,0.1288487,8.712646
2024-08-18 09:08:14,0.1886879,0.1270751,8.67337
2024-08-18 09:08:16,0.1841532,0.1240573,8.683167
2024-08-18 09:08:18,0.1816125,0.1223814,8.692993
2024-08-18 09:08:20,0.1800912,0.1214271,8.712646
2024-08-18 09:08:22,0.1758171,0.1186143,8.7323
2024-08-18 09:08:24,0.1737055,0.1171215,8.712646
2024-08-18 09:08:26,0.170094,0.1146863,8.712646
2024-08-18 09:08:28,0.1668964,0.1126617,8.751984
2024-08-18 09:08:30,0.1650523,0.111287,8.712646
2024-08-18 09:08:32,0.1623449,0.1094615,8.712646
2024-08-18 09:08:34,0.1591303,0.1072941,8.712646
2024-08-18 09:08:36,0.1579144,0.1064122,8.692993
2024-08-18 09:08:38,0.1541529,0.1038775,8.692993
2024-08-18 09:08:40,0.1518106,0.1022692,8.683167
2024-08-18 09:08:42,0.1497659,0.1008624,8.67337
2024-08-18 09:08:44,0.1465079,0.09878339,8.712646
2024-08-18 09:08:46,0.1442934,0.09729024,8.712646
2024-08-18 09:08:48,0.1414564,0.095294,8.683167
2024-08-18 09:08:50,0.1405107,0.09476735,8.722473
2024-08-18 09:08:52,0.1385735,0.09340638,8.70282
2024-08-18 09:08:54,0.1369699,0.09232559,8.702881
2024-08-18 09:08:56,0.1347572,0.09088711,8.722534
2024-08-18 09:08:58,0.1345947,0.09067166,8.683228
2024-08-18 09:09:00,0.1331251,0.08970775,8.693024
2024-08-18 09:09:02,0.1326896,0.08949259,8.722534
2024-08-18 09:09:04,0.1293687,0.08725283,8.722534
2024-08-18 09:09:06,0.1279234,0.08625288,8.712708
2024-08-18 09:09:08,0.12711,0.0858044,8.752014
2024-08-18 09:09:10,0.1262453,0.08529513,8.781494
2024-08-18 09:09:12,0.123975,0.08368814,8.752014
2024-08-18 09:09:14,0.1222569,0.08248025,8.732361
2024-08-18 09:09:16,0.1213359,0.08181123,8.712708
2024-08-18 09:09:18,0.1199446,0.08092026,8.732361
2024-08-18 09:09:20,0.1193598,0.08052575,8.732361
2024-08-18 09:09:22,0.1174984,0.07929309,8.742188
2024-08-18 09:09:24,0.1171652,0.07909121,8.752014
2024-08-18 09:09:26,0.1164288,0.07861701,8.761841
2024-08-18 09:09:28,0.1154771,0.07795171,8.752014
2024-08-18 09:09:30,0.1147568,0.07739782,8.722534
2024-08-18 09:09:32,0.1142608,0.07708573,8.732361
2024-08-18 09:09:34,0.1138713,0.07693486,8.781494
2024-08-18 09:09:36,0.1138765,0.07680408,8.722534
2024-08-18 09:09:38,0.1116418,0.07529688,8.722534
2024-08-18 09:09:40,0.1114741,0.07509617,8.683228
2024-08-18 09:09:42,0.1110939,0.07490554,8.712708
2024-08-18 09:09:44,0.1107641,0.07470493,8.722534
2024-08-18 09:09:46,0.1098951,0.07418365,8.752014
2024-08-18 09:09:48,0.1097604,0.07396319,8.693024
2024-08-18 09:09:50,0.1087467,0.07347253,8.781494
2024-08-18 09:09:52,0.1088329,0.07340246,8.722534
2024-08-18 09:09:54,0.1087439,0.07334241,8.722534
2024-08-18 09:09:56,0.1088073,0.07334241,8.702881
2024-08-18 09:09:58,0.1070621,0.07229227,8.761841
2024-08-18 09:10:00,0.1071441,0.07224233,8.712708
2024-08-18 09:10:02,0.1061179,0.071613,8.742188
2024-08-18 09:10:04,0.1062997,0.07167298,8.712708
2024-08-18 09:10:06,0.1058222,0.07141344,8.742188
2024-08-18 09:10:08,0.1055411,0.07122373,8.742188
2024-08-18 09:10:10,0.1054229,0.07114398,8.742188
2024-08-18 09:10:12,0.1052614,0.07101429,8.732361
2024-08-18 09:10:14,0.1049774,0.07088463,8.761841
2024-08-18 09:10:16,0.1048898,0.07080483,8.752014
2024-08-18 09:10:18,0.1046544,0.07062538,8.742188
2024-08-18 09:10:20,0.1043738,0.07043599,8.742188
2024-08-18 09:10:22,0.1041949,0.07035623,8.761841
2024-08-18 09:10:24,0.1041071,0.07027649,8.752014
2024-08-18 09:10:26,0.1038406,0.07011713,8.761902
2024-08-18 09:10:28,0.1037815,0.07007723,8.761902
2024-08-18 09:10:30,0.1038117,0.07007723,8.752075
2024-08-18 09:10:32,0.1036488,0.06998762,8.761902
2024-08-18 09:10:34,0.1036368,0.06989796,8.722565
2024-08-18 09:10:36,0.1033114,0.0696988,8.732391
2024-08-18 09:10:38,0.1032825,0.06965902,8.722565
2024-08-18 09:10:40,0.1030431,0.06961914,8.781555
2024-08-18 09:10:42,0.1027632,0.06943002,8.781555
2024-08-18 09:10:44,0.1025411,0.06934051,8.811066
2024-08-18 09:10:46,0.1026905,0.06934051,8.761902
2024-08-18 09:10:48,0.1025427,0.06926089,8.771729
2024-08-18 09:10:50,0.1025591,0.06919124,8.732391
2024-08-18 09:10:52,0.1022321,0.06913155,8.811066
2024-08-18 09:10:54,0.1022184,0.06906191,8.781555
2024-08-18 09:10:56,0.10216,0.06898233,8.761902
2024-08-18 09:10:58,0.1020858,0.06897236,8.781555
2024-08-18 09:11:00,0.1021606,0.06894258,8.742249
2024-08-18 09:11:02,0.1020421,0.06890274,8.761902
2024-08-18 09:11:04,0.1018203,0.06885304,8.811066
2024-08-18 09:11:06,0.1018204,0.06883313,8.801239
2024-08-18 09:11:08,0.1017767,0.06876352,8.781555
2024-08-18 09:11:10,0.1018213,0.06875364,8.761902
2024-08-18 09:11:12,0.1017771,0.06872378,8.761902
2024-08-18 09:11:14,0.1015852,0.06867409,8.801239
2024-08-18 09:11:16,0.1015856,0.06861445,8.771729
2024-08-18 09:11:18,0.1014969,0.06861445,8.801239
2024-08-18 09:11:20,0.101379,0.06859455,8.83075
2024-08-18 09:11:22,0.1014233,0.06858458,8.811066
2024-08-18 09:11:24,0.1013351,0.06854486,8.820892
2024-08-18 09:11:26,0.1014089,0.068515,8.781555
2024-08-18 09:11:28,0.1013794,0.068515,8.791382
2024-08-18 09:11:30,0.1013206,0.06845538,8.781555
2024-08-18 09:11:32,0.1012469,0.06846533,8.811066
2024-08-18 09:11:34,0.1012616,0.06845538,8.801239
2024-08-18 09:11:36,0.1012324,0.06841566,8.791382
2024-08-18 09:11:38,0.1011293,0.06838581,8.811066
2024-08-18 09:11:40,0.1013356,0.06840571,8.752075
2024-08-18 09:11:42,0.1011882,0.06840571,8.801239
2024-08-18 09:11:44,0.1011146,0.06837586,8.811066
2024-08-18 09:11:46,0.1012325,0.06835604,8.761902
2024-08-18 09:11:48,0.1010853,0.06831624,8.791382
2024-08-18 09:11:50,0.1011295,0.06830637,8.771729
2024-08-18 09:11:52,0.1009531,0.06828648,8.820892
2024-08-18 09:11:54,0.1009677,0.06827653,8.811066
2024-08-18 09:11:56,0.1009971,0.06825664,8.791382
2024-08-18 09:11:58,0.1010117,0.06826659,8.791443
2024-08-18 09:12:00,0.1009529,0.06824668,8.801239
2024-08-18 09:12:02,0.1010264,0.06825664,8.781586
2024-08-18 09:12:04,0.1008356,0.06822688,8.83075
2024-08-18 09:12:06,0.1009529,0.06822688,8.791443
2024-08-18 09:12:08,0.1008209,0.06823683,8.840607
2024-08-18 09:12:10,0.1008795,0.06819703,8.801239
2024-08-18 09:12:12,0.1008648,0.06818709,8.801239
2024-08-18 09:12:14,0.1008354,0.06818709,8.811096
2024-08-18 09:12:16,0.100806,0.06818709,8.820953
2024-08-18 09:12:18,0.1007622,0.06817723,8.83075
2024-08-18 09:12:20,0.1008208,0.06817723,8.811096
2024-08-18 09:12:22,0.100762,0.06815733,8.820953
2024-08-18 09:12:24,0.1008647,0.06816728,8.791443
2024-08-18 09:12:26,0.1008208,0.06815733,8.801239
2024-08-18 09:12:28,0.1007766,0.06812748,8.801239
2024-08-18 09:12:30,0.1007034,0.06813743,8.83075
2024-08-18 09:12:32,0.1007766,0.06812748,8.801239
2024-08-18 09:12:34,0.1006741,0.06813743,8.840607
2024-08-18 09:12:36,0.1007032,0.06811754,8.820953
2024-08-18 09:12:38,0.1008058,0.06812748,8.791443
2024-08-18 09:12:40,0.1007472,0.06812748,8.811096
2024-08-18 09:12:42,0.1006887,0.06812748,8.83075
2024-08-18 09:12:44,0.1006447,0.06811754,8.840607
2024-08-18 09:12:46,0.1006154,0.06809773,8.840607
2024-08-18 09:12:48,0.1006007,0.06808779,8.840607
2024-08-18 09:12:50,0.1006007,0.06808779,8.840607
2024-08-18 09:12:52,0.1006885,0.06808779,8.811096
2024-08-18 09:12:54,0.1006006,0.0680679,8.83075
2024-08-18 09:12:56,0.1005567,0.06807784,8.850464
2024-08-18 09:12:58,0.1006006,0.0680679,8.83075
2024-08-18 09:13:00,0.1004981,0.06805795,8.860321
2024-08-18 09:13:02,0.1006151,0.06805795,8.820953
2024-08-18 09:13:04,0.1006151,0.06803814,8.811096
2024-08-18 09:13:06,0.1006298,0.06804809,8.811096
2024-08-18 09:13:08,0.1006151,0.06803814,8.811096
2024-08-18 09:13:10,0.1006151,0.06803814,8.811096
2024-08-18 09:13:12,0.1005858,0.06803814,8.820953
2024-08-18 09:13:14,0.1005858,0.06803814,8.820953
2024-08-18 09:13:16,0.1005711,0.0680282,8.820953
2024-08-18 09:13:18,0.1005274,0.06803814,8.840607
2024-08-18 09:13:20,0.1005127,0.0680282,8.840607
2024-08-18 09:13:22,0.1004395,0.06801826,8.860321
2024-08-18 09:13:24,0.1005127,0.0680282,8.840607
2024-08-18 09:13:26,0.1005126,0.0680083,8.83075
2024-08-18 09:13:28,0.1006297,0.0680282,8.801239
2024-08-18 09:13:30,0.1005564,0.06801826,8.820953
2024-08-18 09:13:32,0.1005856,0.06801826,8.811127
2024-08-18 09:13:34,0.1005124,0.0680083,8.830811
2024-08-18 09:13:36,0.1004103,0.06801826,8.870148
2024-08-18 09:13:38,0.1004687,0.06801826,8.850464
2024-08-18 09:13:40,0.1004538,0.06798842,8.840637
2024-08-18 09:13:42,0.100381,0.06799836,8.870148
2024-08-18 09:13:44,0.1005271,0.06801826,8.830811
2024-08-18 09:13:46,0.1004685,0.06799836,8.840637
2024-08-18 09:13:48,0.1004832,0.0680083,8.840637
2024-08-18 09:13:50,0.1005709,0.0680083,8.811127
2024-08-18 09:13:52,0.1004393,0.06799836,8.850464
2024-08-18 09:13:54,0.1004832,0.0680083,8.840637
2024-08-18 09:13:56,0.1004832,0.0680083,8.840637
2024-08-18 09:13:58,0.1004685,0.06799836,8.840637
2024-08-18 09:14:00,0.1004393,0.06799836,8.850464
2024-08-18 09:14:02,0.1004393,0.06799836,8.850464
2024-08-18 09:14:04,0.1005709,0.0680083,8.811127
2024-08-18 09:14:06,0.1004977,0.06799836,8.830811
2024-08-18 09:14:08,0.100483,0.06798842,8.830811
2024-08-18 09:14:10,0.1004538,0.06798842,8.840637
2024-08-18 09:14:12,0.1005561,0.06797856,8.8013
2024-08-18 09:14:14,0.1004246,0.06798842,8.850464
2024-08-18 09:14:16,0.1005415,0.06798842,8.811127
2024-08-18 09:14:18,0.1004101,0.06797856,8.850464
2024-08-18 09:14:20,0.1005269,0.06797856,8.811127
2024-08-18 09:14:22,0.1003809,0.06797856,8.860321
2024-08-18 09:14:24,0.1004537,0.06796862,8.830811
2024-08-18 09:14:26,0.1004537,0.06796862,8.830811
2024-08-18 09:14:28,0.1004537,0.06796862,8.830811
2024-08-18 09:14:30,0.100483,0.06796862,8.820953
2024-08-18 09:14:32,0.1005122,0.06796862,8.811127
2024-08-18 09:14:34,0.1005122,0.06796862,8.811127
2024-08-18 09:14:36,0.1004099,0.06795868,8.840637
2024-08-18 09:14:38,0.1005267,0.06795868,8.8013
2024-08-18 09:14:40,0.1004975,0.06795868,8.811127
2024-08-18 09:14:42,0.1004973,0.06793878,8.8013
2024-08-18 09:14:44,0.1004534,0.06792884,8.811127
2024-08-18 09:14:46,0.1004534,0.06792884,8.811127
2024-08-18 09:14:48,0.1004681,0.06793878,8.811127
2024-08-18 09:14:50,0.1004242,0.06792884,8.820953
2024-08-18 09:14:52,0.1005119,0.06792884,8.791443
2024-08-18 09:14:54,0.1004534,0.06792884,8.811127
2024-08-18 09:14:56,0.1005411,0.06792884,8.781616
2024-08-18 09:14:58,0.1005997,0.06792884,8.761932
2024-08-18 09:15:00,0.1004242,0.06792884,8.820953
2024-08-18 09:15:02,0.100541,0.06792884,8.781647
2024-08-18 09:15:04,0.1005118,0.06792884,8.791473
2024-08-18 09:15:06,0.1004681,0.06793878,8.811127
2024-08-18 09:15:08,0.1004973,0.06793878,8.8013
2024-08-18 09:15:10,0.1004095,0.06791898,8.820984
2024-08-18 09:15:12,0.100468,0.06791898,8.8013
2024-08-18 09:15:14,0.1003511,0.06791898,8.840668
2024-08-18 09:15:16,0.100468,0.06791898,8.8013
2024-08-18 09:15:18,0.1003948,0.06790903,8.820984
2024-08-18 09:15:20,0.1005264,0.06791898,8.781647
2024-08-18 09:15:22,0.1003948,0.06790903,8.820984
2024-08-18 09:15:24,0.1005117,0.06790903,8.781647
2024-08-18 09:15:26,0.100468,0.06791898,8.8013
2024-08-18 09:15:28,0.1004241,0.06790903,8.811127
2024-08-18 09:15:30,0.1004241,0.06790903,8.811127
2024-08-18 09:15:32,0.100468,0.06791898,8.8013
2024-08-18 09:15:34,0.1004388,0.06791898,8.811127
2024-08-18 09:15:36,0.1004972,0.06791898,8.791473
2024-08-18 09:15:38,0.1005558,0.06791898,8.77179
2024-08-18 09:15:40,0.1004388,0.06791898,8.811127
2024-08-18 09:15:42,0.1005411,0.06790903,8.77179
2024-08-18 09:15:44,0.1004241,0.06790903,8.811127
2024-08-18 09:15:46,0.1004388,0.06791898,8.811127
2024-08-18 09:15:48,0.100322,0.06791898,8.850494
2024-08-18 09:15:50,0.1004972,0.06791898,8.791473
2024-08-18 09:15:52,0.1005264,0.06791898,8.781647
2024-08-18 09:15:54,0.1005117,0.06790903,8.781647
2024-08-18 09:15:56,0.1004241,0.06790903,8.811127
2024-08-18 09:15:58,0.1004241,0.06790903,8.811127
2024-08-18 09:16:00,0.1004095,0.06791898,8.820984
2024-08-18 09:16:02,0.1003948,0.06790903,8.820984
2024-08-18 09:16:04,0.1003657,0.06790903,8.830811
2024-08-18 09:16:06,0.1004825,0.06790903,8.791473
2024-08-18 09:16:08,0.1004825,0.06790903,8.791473
2024-08-18 09:16:10,0.1004533,0.06790903,8.8013
2024-08-18 09:16:12,0.1004678,0.06789909,8.791473
2024-08-18 09:16:14,0.1005117,0.06790903,8.781647
2024-08-18 09:16:16,0.1004533,0.06790903,8.8013
2024-08-18 09:16:18,0.1004825,0.06790903,8.791473
2024-08-18 09:16:20,0.1005702,0.06790903,8.761993
2024-08-18 09:16:22,0.1004533,0.06790903,8.8013
2024-08-18 09:16:24,0.1005411,0.06790903,8.77179
2024-08-18 09:16:26,0.1004533,0.06790903,8.8013
2024-08-18 09:16:28,0.1004241,0.06790903,8.811127
2024-08-18 09:16:30,0.1004386,0.06789909,8.8013
2024-08-18 09:16:32,0.1004825,0.06790903,8.791473
2024-08-18 09:16:34,0.1004093,0.06789909,8.811157
2024-08-18 09:16:36,0.1005555,0.06789909,8.761993
2024-08-18 09:16:38,0.1003946,0.06788915,8.811157
2024-08-18 09:16:40,0.100497,0.06789909,8.781647
2024-08-18 09:16:42,0.1005408,0.06788915,8.761993
2024-08-18 09:16:44,0.1004093,0.06789909,8.811157
2024-08-18 09:16:46,0.1003653,0.06788915,8.821014
2024-08-18 09:16:48,0.1005406,0.06786926,8.752167
2024-08-18 09:16:50,0.1004236,0.06786926,8.791504
2024-08-18 09:16:52,0.1005114,0.06788915,8.771851
2024-08-18 09:16:54,0.1004823,0.06788915,8.781647
2024-08-18 09:16:56,0.1005408,0.06788915,8.761993
2024-08-18 09:16:58,0.1005114,0.06788915,8.771851
2024-08-18 09:17:00,0.1005555,0.06789909,8.761993
2024-08-18 09:17:02,0.1005993,0.06788915,8.74234
2024-08-18 09:17:04,0.1005261,0.0678792,8.761993
2024-08-18 09:17:06,0.1005701,0.06788915,8.752167
2024-08-18 09:17:08,0.1005114,0.06788915,8.771851
2024-08-18 09:17:10,0.100482,0.06786926,8.771851
2024-08-18 09:17:12,0.1004236,0.06786926,8.791504
2024-08-18 09:17:14,0.1003944,0.06786926,8.801331
2024-08-18 09:17:16,0.1004529,0.06786926,8.781647
2024-08-18 09:17:18,0.1004238,0.06788915,8.801331
2024-08-18 09:17:20,0.1003946,0.06788915,8.811157
2024-08-18 09:17:22,0.1004236,0.06786926,8.791504
2024-08-18 09:17:24,0.1005113,0.06786926,8.761993
2024-08-18 09:17:26,0.1005113,0.06786926,8.761993
2024-08-18 09:17:28,0.1003944,0.06786926,8.801331
2024-08-18 09:17:30,0.100482,0.06786926,8.771851
2024-08-18 09:17:32,0.1004529,0.06786926,8.781647
2024-08-18 09:17:34,0.1004529,0.06786926,8.781647
2024-08-18 09:17:36,0.1004089,0.06785932,8.791504
2024-08-18 09:17:38,0.1005113,0.06786926,8.761993
2024-08-18 09:17:40,0.1005699,0.06786926,8.74234
2024-08-18 09:17:42,0.1004673,0.06785932,8.771851
2024-08-18 09:17:44,0.1005113,0.06786926,8.761993
2024-08-18 09:17:46,0.1004381,0.06785932,8.781647
2024-08-18 09:17:48,0.1004673,0.06785932,8.771851
2024-08-18 09:17:50,0.1004966,0.06785932,8.761993
2024-08-18 09:17:52,0.1004381,0.06785932,8.781647
2024-08-18 09:17:54,0.1004966,0.06785932,8.761993
2024-08-18 09:17:56,0.1004236,0.06786926,8.791504
2024-08-18 09:17:58,0.1005699,0.06786926,8.74234
2024-08-18 09:18:00,0.100482,0.06786926,8.771851
2024-08-18 09:18:02,0.1003652,0.06786926,8.811157
2024-08-18 09:18:04,0.1005406,0.06786926,8.752167
2024-08-18 09:18:06,0.100482,0.06786926,8.771851
2024-08-18 09:18:08,0.1004236,0.06786926,8.791504
2024-08-18 09:18:10,0.1004528,0.06786926,8.781677
2024-08-18 09:18:12,0.1005112,0.06786926,8.762024
2024-08-18 09:18:14,0.1004528,0.06786926,8.781677
2024-08-18 09:18:16,0.1004236,0.06786926,8.791504
2024-08-18 09:18:18,0.1004528,0.06786926,8.781677
2024-08-18 09:18:20,0.1004236,0.06786926,8.791504
2024-08-18 09:18:22,0.1004528,0.06786926,8.781677
2024-08-18 09:18:24,0.1003651,0.06786926,8.811188
2024-08-18 09:18:26,0.1004236,0.06786926,8.791504
2024-08-18 09:18:28,0.1003068,0.06786926,8.830841
2024-08-18 09:18:30,0.1004236,0.06786926,8.791504
