Date.and.Time,Temperature..C.,discharge
2024-07-17T16:00:00Z,15.459,0.12790668593229715
2024-07-17T16:15:00Z,15.664,0.12536990490608843
2024-07-17T16:30:00Z,15.92,0.1257191785230317
2024-07-17T16:45:00Z,16.278,0.12395083699042542
2024-07-17T17:00:00Z,16.482,0.1232926494836722
2024-07-17T17:15:00Z,16.686,0.12866398855663436
2024-07-17T17:30:00Z,17.094,0.125652882816049
2024-07-17T17:45:00Z,17.348,0.12507935852735058
2024-07-17T18:00:00Z,17.602,0.1248624323382238
2024-07-17T18:15:00Z,18.008,0.12556431337053398
2024-07-17T18:30:00Z,18.412,0.12223346654559566
2024-07-17T18:45:00Z,18.816,0.12285475950080028
2024-07-17T19:00:00Z,19.269,0.12279593842177149
2024-07-17T19:15:00Z,19.721,0.12278111115894104
2024-07-17T19:30:00Z,20.172,0.12150898333186068
2024-07-17T19:45:00Z,20.122,0.1211892140952586
2024-07-17T20:00:00Z,19.972,0.12058257948939828
2024-07-17T20:15:00Z,20.022,0.12224790906104116
2024-07-17T20:30:00Z,20.272,0.12105315750571333
2024-07-17T20:45:00Z,20.322,0.12327380338438884
2024-07-17T21:00:00Z,20.422,0.12453089749882168
2024-07-17T21:15:00Z,20.522,0.12448296930291396
2024-07-17T21:30:00Z,20.622,0.11827713901551366
2024-07-17T21:45:00Z,20.772,0.11918532549222469
2024-07-17T22:00:00Z,20.822,0.12079918661971628
2024-07-17T22:15:00Z,20.921,0.11967797079725792
2024-07-17T22:30:00Z,21.021,0.12062272338262987
2024-07-17T22:45:00Z,21.021,0.11882120584428552
2024-07-17T23:00:00Z,21.071,0.11986156145124412
2024-07-17T23:15:00Z,21.071,0.12153788713091712
2024-07-17T23:30:00Z,21.021,0.11993854359152896
2024-07-17T23:45:00Z,20.921,0.1185159166594598
2024-07-18T00:00:00Z,20.822,0.11994597129906924
2024-07-18T00:15:00Z,20.722,0.11944595459099017
2024-07-18T00:30:00Z,20.472,0.12085766048769198
2024-07-18T00:45:00Z,20.272,0.12826205471705693
2024-07-18T01:00:00Z,19.972,0.13372565362909838
2024-07-18T01:15:00Z,19.671,0.13404192953787053
2024-07-18T01:30:00Z,19.319,0.12522904121715778
2024-07-18T01:45:00Z,18.967,0.12273999132112344
2024-07-18T02:00:00Z,18.665,0.1252329380605372
2024-07-18T02:15:00Z,18.412,0.12494968801218052
2024-07-18T02:30:00Z,18.21,0.1277991765466744
2024-07-18T02:45:00Z,17.957,0.12679909621010263
2024-07-18T03:00:00Z,17.704,0.1228763669694736
2024-07-18T03:15:00Z,17.45,0.12519268155831387
2024-07-18T03:30:00Z,17.247,0.12787279673628452
2024-07-18T03:45:00Z,17.043,0.12585072830382912
2024-07-18T04:00:00Z,16.89,0.1257331424502669
2024-07-18T04:15:00Z,16.839,0.12375513352258702
2024-07-18T04:30:00Z,16.686,0.12554562680065406
2024-07-18T04:45:00Z,16.584,0.1288104031365941
2024-07-18T05:00:00Z,16.533,0.12610830512664692
2024-07-18T05:15:00Z,16.482,0.12214121609059812
2024-07-18T05:30:00Z,16.38,0.12483643066979531
2024-07-18T05:45:00Z,16.278,0.12397587209835158
2024-07-18T06:00:00Z,16.176,0.12192060889199072
2024-07-18T06:15:00Z,16.176,0.1253765161984442
2024-07-18T06:30:00Z,16.176,0.12183259310734586
2024-07-18T06:45:00Z,16.176,0.12299784028233347
2024-07-18T07:00:00Z,16.176,0.12287649834662984
2024-07-18T07:15:00Z,16.176,0.12260428194263225
2024-07-18T07:30:00Z,16.176,0.12571461540978943
2024-07-18T07:45:00Z,16.176,0.12126970833153788
2024-07-18T08:00:00Z,16.074,0.12347197731505662
2024-07-18T08:15:00Z,16.074,0.12377716327497525
2024-07-18T08:30:00Z,16.074,0.12644982259316034
2024-07-18T08:45:00Z,15.971,0.12257850549218624
2024-07-18T09:00:00Z,15.92,0.12232492873765688
2024-07-18T09:15:00Z,15.92,0.12351235581035248
2024-07-18T09:30:00Z,15.715,0.12390952008687446
2024-07-18T09:45:00Z,15.664,0.12073680652428036
2024-07-18T10:00:00Z,15.664,0.12190582854957296
2024-07-18T10:15:00Z,15.561,0.12060432771930862
2024-07-18T10:30:00Z,15.51,0.12390584846147562
2024-07-18T10:45:00Z,15.407,0.12156025471027668
2024-07-18T11:00:00Z,15.407,0.12144614341637706
2024-07-18T11:15:00Z,15.304,0.1198177647007782
2024-07-18T11:30:00Z,15.253,0.12281400564220316
