Date.and.Time,Temperature..C.,discharge
2024-07-16T21:30:00Z,11.204,2.192822500534787
2024-07-16T21:45:00Z,11.256,2.3119367769694548
2024-07-16T22:00:00Z,11.204,2.6804160163306734
2024-07-16T22:15:00Z,11.308,2.525538875442367
2024-07-16T22:30:00Z,11.308,2.557186012379346
2024-07-16T22:45:00Z,11.36,2.356016687387935
2024-07-16T23:00:00Z,11.36,2.470027180522472
2024-07-16T23:15:00Z,11.464,2.49440182839799
2024-07-16T23:30:00Z,11.464,2.5114531952182357
2024-07-16T23:45:00Z,11.62,2.53539825650308
2024-07-17T00:00:00Z,11.62,2.5988072531721036
2024-07-17T00:15:00Z,11.672,2.491435089754863
2024-07-17T00:30:00Z,11.62,2.3946593410551262
2024-07-17T00:45:00Z,11.568,2.450293885059783
2024-07-17T01:00:00Z,11.516,2.520859595372614
2024-07-17T01:15:00Z,11.464,2.4147914110668243
2024-07-17T01:30:00Z,11.36,2.430486210111392
2024-07-17T01:45:00Z,11.36,2.6028724762962043
2024-07-17T02:00:00Z,11.308,2.7439092448541187
2024-07-17T02:15:00Z,11.204,2.6921274010901777
2024-07-17T02:30:00Z,11.152,2.9576943912473865
2024-07-17T02:45:00Z,11.048,2.8371969700976987
2024-07-17T03:00:00Z,10.995,3.171626808444441
2024-07-17T03:15:00Z,10.943,2.877557403851625
2024-07-17T03:30:00Z,10.839,2.7489538984199102
2024-07-17T03:45:00Z,10.839,2.7852676682666577
2024-07-17T04:00:00Z,10.735,2.712447107970029
2024-07-17T04:15:00Z,10.63,2.71724919070399
2024-07-17T04:30:00Z,10.578,2.9321548546235836
2024-07-17T04:45:00Z,10.473,2.6560502751314488
2024-07-17T05:00:00Z,10.369,3.00807625542875
2024-07-17T05:15:00Z,10.264,2.9590045995682046
2024-07-17T05:30:00Z,10.159,2.9126828740401023
2024-07-17T05:45:00Z,10.054,2.6566478690895696
2024-07-17T06:00:00Z,9.949,2.546611460775133
2024-07-17T06:15:00Z,9.844,2.742143601245288
2024-07-17T06:30:00Z,9.739,2.819701095710856
2024-07-17T06:45:00Z,9.634,2.9241152444155327
2024-07-17T07:00:00Z,9.529,2.73670536255524
2024-07-17T07:15:00Z,9.477,2.6255864359595726
2024-07-17T07:30:00Z,9.371,2.6880118919531752
2024-07-17T07:45:00Z,9.266,2.4868137351625084
2024-07-17T08:00:00Z,9.161,2.8434442234327673
2024-07-17T08:15:00Z,9.108,2.5295772947106685
2024-07-17T08:30:00Z,9.003,2.6421537274380436
2024-07-17T08:45:00Z,8.95,2.6448785462574
2024-07-17T09:00:00Z,8.844,2.721454385081661
2024-07-17T09:15:00Z,8.739,2.488103716602769
2024-07-17T09:30:00Z,8.686,2.559355082815902
2024-07-17T09:45:00Z,8.58,2.7417204753488
2024-07-17T10:00:00Z,8.527,2.5435678597737463
2024-07-17T10:15:00Z,8.474,2.442433762192163
2024-07-17T10:30:00Z,8.369,2.5120659902707185
2024-07-17T10:45:00Z,8.263,2.39577905096024
2024-07-17T11:00:00Z,8.21,2.714065399007176
2024-07-17T11:15:00Z,8.157,2.3344114419928794
2024-07-17T11:30:00Z,8.051,2.389471493533915
2024-07-17T11:45:00Z,7.998,2.560891080792106
2024-07-17T12:00:00Z,7.945,2.4112131007200386
2024-07-17T12:15:00Z,7.838,2.4351171974372927
2024-07-17T12:30:00Z,7.785,2.436756991312673
2024-07-17T12:45:00Z,7.732,2.34701923518631
2024-07-17T13:00:00Z,7.732,2.2096280605785887
2024-07-17T13:15:00Z,7.679,2.449620636595758
2024-07-17T13:30:00Z,7.679,2.5218657589001117
2024-07-17T13:45:00Z,7.679,2.304991938744671
2024-07-17T14:00:00Z,7.679,2.092472530784585
2024-07-17T14:15:00Z,7.679,2.0711283336204387
2024-07-17T14:30:00Z,7.732,2.3875010133824133
2024-07-17T14:45:00Z,7.785,2.088579231273477
2024-07-17T15:00:00Z,7.838,2.094576775649244
2024-07-17T15:15:00Z,7.892,2.128765812114785
2024-07-17T15:30:00Z,7.998,2.309197276626606
2024-07-17T15:45:00Z,8.104,2.1081034737218625
2024-07-17T16:00:00Z,8.21,2.288196283435454
2024-07-17T16:15:00Z,8.316,2.012208290920028
2024-07-17T16:30:00Z,8.421,2.3048101168856543
2024-07-17T16:45:00Z,8.527,1.844014485523506
2024-07-17T17:00:00Z,8.686,2.0872772306328713
2024-07-17T17:15:00Z,8.739,2.22031888002688
2024-07-17T17:30:00Z,8.792,2.0601862773231407
2024-07-17T17:45:00Z,8.95,1.851654923648013
2024-07-17T18:00:00Z,9.161,1.9487946512019296
2024-07-17T18:15:00Z,9.319,2.006371836831174
2024-07-17T18:30:00Z,9.529,1.9403625021561623
2024-07-17T18:45:00Z,9.739,1.762075092829213
2024-07-17T19:00:00Z,9.949,1.8507617874388005
2024-07-17T19:15:00Z,10.054,1.888017267174562
2024-07-17T19:30:00Z,10.159,1.6901820811608306
2024-07-17T19:45:00Z,10.159,1.8416472317482828
2024-07-17T20:00:00Z,10.159,1.7447215204703788
2024-07-17T20:15:00Z,10.107,1.8245402651394187
2024-07-17T20:30:00Z,10.211,1.7606571525886257
2024-07-17T20:45:00Z,10.316,1.7254120264027806
2024-07-17T21:00:00Z,10.316,1.6836050177011133
2024-07-17T21:15:00Z,10.264,1.9675539683962653
2024-07-17T21:30:00Z,10.421,1.7963206241877585
2024-07-17T21:45:00Z,10.525,1.5856981290369925
2024-07-17T22:00:00Z,10.735,1.6058500748614288
2024-07-17T22:15:00Z,10.891,1.6551216933273385
2024-07-17T22:30:00Z,11.1,1.7483667487250214
2024-07-17T22:45:00Z,11.204,1.4524559311484275
2024-07-17T23:00:00Z,11.308,1.6457013553322335
2024-07-17T23:15:00Z,11.36,1.7432931891553527
2024-07-17T23:30:00Z,11.412,1.71607890188267
2024-07-17T23:45:00Z,11.464,1.7755550375936688
2024-07-18T00:00:00Z,11.412,1.809866019720566
2024-07-18T00:15:00Z,11.412,1.6365941758283062
2024-07-18T00:30:00Z,11.36,1.7552606010498553
2024-07-18T00:45:00Z,11.36,2.2119364374005985
2024-07-18T01:00:00Z,11.308,1.8980312857471484
2024-07-18T01:15:00Z,11.308,1.9683154606012596
2024-07-18T01:30:00Z,11.308,1.9827408307444585
2024-07-18T01:45:00Z,11.308,2.084796344628957
2024-07-18T02:00:00Z,11.256,2.0635210502820276
2024-07-18T02:15:00Z,11.204,2.3181152664137854
2024-07-18T02:30:00Z,11.152,2.4634078623869806
2024-07-18T02:45:00Z,11.1,2.362131063381996
2024-07-18T03:00:00Z,10.995,2.1975756697647504
2024-07-18T03:15:00Z,10.943,2.25902590531886
2024-07-18T03:30:00Z,10.839,2.320767655899488
2024-07-18T03:45:00Z,10.735,2.399383961879037
2024-07-18T04:00:00Z,10.63,2.2021392297807347
2024-07-18T04:15:00Z,10.578,2.2718252522349904
2024-07-18T04:30:00Z,10.525,2.2419925589205585
2024-07-18T04:45:00Z,10.421,2.2605755524680284
2024-07-18T05:00:00Z,10.369,2.509052393583569
2024-07-18T05:15:00Z,10.316,2.232410071575647
2024-07-18T05:30:00Z,10.264,2.151224354809273
2024-07-18T05:45:00Z,10.159,2.2126507906066615
2024-07-18T06:00:00Z,10.159,2.2145173592415226
2024-07-18T06:15:00Z,10.107,2.4113598133956167
2024-07-18T06:30:00Z,10.002,2.182608897180468
2024-07-18T06:45:00Z,9.949,2.215875571026854
2024-07-18T07:00:00Z,9.897,2.3324387494406653
2024-07-18T07:15:00Z,9.792,2.39432002539983
2024-07-18T07:30:00Z,9.687,2.242157732311045
2024-07-18T07:45:00Z,9.582,2.056632890398447
2024-07-18T08:00:00Z,9.529,2.217398600554108
2024-07-18T08:15:00Z,9.477,2.173205364468928
2024-07-18T08:30:00Z,9.319,2.2327331956983394
2024-07-18T08:45:00Z,9.266,2.232228453903159
2024-07-18T09:00:00Z,9.161,2.047361649980189
2024-07-18T09:15:00Z,9.108,2.260401809876237
2024-07-18T09:30:00Z,9.003,2.204507044822109
2024-07-18T09:45:00Z,8.95,1.95846194400403
2024-07-18T10:00:00Z,8.844,2.0796397148110612
2024-07-18T10:15:00Z,8.792,2.1025230637162133
2024-07-18T10:30:00Z,8.739,2.1218220035301054
2024-07-18T10:45:00Z,8.686,1.9536861852123757
2024-07-18T11:00:00Z,8.58,2.0691534400406177
2024-07-18T11:15:00Z,8.527,2.0200721405753543
2024-07-18T11:30:00Z,8.474,2.154533539344049
2024-07-18T11:45:00Z,8.421,1.9686536029457953
2024-07-18T12:00:00Z,8.369,2.040193283648471
2024-07-18T12:15:00Z,8.316,1.9813763808459348
2024-07-18T12:30:00Z,8.263,1.9938435643758925
2024-07-18T12:45:00Z,8.21,2.0172307611135247
2024-07-18T13:00:00Z,8.157,1.8371050390172996
2024-07-18T13:15:00Z,8.104,1.936237439630532
2024-07-18T13:30:00Z,8.104,1.743742276747
2024-07-18T13:45:00Z,8.104,2.003243725187708
2024-07-18T14:00:00Z,8.051,1.9128411883382064
2024-07-18T14:15:00Z,8.051,2.0158156889713146
2024-07-18T14:30:00Z,8.104,1.9195044257270684
2024-07-18T14:45:00Z,8.157,1.8902780098441303
2024-07-18T15:00:00Z,8.21,1.9615587450478975
2024-07-18T15:15:00Z,8.316,1.926187656847597
2024-07-18T15:30:00Z,8.421,1.8810070761960724
2024-07-18T15:45:00Z,8.527,1.7724469391801387
2024-07-18T16:00:00Z,8.633,1.961394482960942
2024-07-18T16:15:00Z,8.739,1.8887717551288543
2024-07-18T16:30:00Z,8.897,1.723888895437698
2024-07-18T16:45:00Z,9.003,1.9075468191930425
2024-07-18T17:00:00Z,9.108,1.941729832496277
2024-07-18T17:15:00Z,9.266,2.003386747267484
2024-07-18T17:30:00Z,9.477,1.6537770931689812
2024-07-18T17:45:00Z,9.582,1.6446528577162225
2024-07-18T18:00:00Z,9.739,1.6986995820609785
2024-07-18T18:15:00Z,9.949,1.6140378619770526
2024-07-18T18:30:00Z,10.054,1.4508890347411314
2024-07-18T18:45:00Z,10.264,1.61641868524967
2024-07-18T19:00:00Z,10.369,1.5830991956846665
2024-07-18T19:15:00Z,10.525,1.471143427337221
2024-07-18T19:30:00Z,10.578,1.745132874239838
2024-07-18T19:45:00Z,10.682,1.5078159673702771
2024-07-18T20:00:00Z,10.839,1.5235209600282489
2024-07-18T20:15:00Z,10.943,1.3272662327204476
2024-07-18T20:30:00Z,11.048,1.6648362351216082
2024-07-18T20:45:00Z,11.048,1.295900412745736
2024-07-18T21:00:00Z,11.1,1.4796203276442856
2024-07-18T21:15:00Z,11.1,1.4815899920889986
2024-07-18T21:30:00Z,11.256,1.4534203664259693
2024-07-18T21:45:00Z,11.464,1.502433122738911
2024-07-18T22:00:00Z,11.62,1.368227873586504
2024-07-18T22:15:00Z,11.724,1.5009349588919287
2024-07-18T22:30:00Z,11.828,1.4702695901350131
2024-07-18T22:45:00Z,11.828,1.361967344649898
2024-07-18T23:00:00Z,11.828,1.730966997138801
2024-07-18T23:15:00Z,11.828,1.6440711604511666
2024-07-18T23:30:00Z,11.828,1.5265326687124852
2024-07-18T23:45:00Z,11.88,1.5747559674890412
2024-07-19T00:00:00Z,11.932,1.577743529387892
2024-07-19T00:15:00Z,11.984,1.7092862109738742
2024-07-19T00:30:00Z,11.984,1.5360278140706185
2024-07-19T00:45:00Z,11.932,1.7281708289642872
2024-07-19T01:00:00Z,11.88,1.4805896324431098
2024-07-19T01:15:00Z,11.776,1.5993930544451984
2024-07-19T01:30:00Z,11.724,1.6790832091680492
2024-07-19T01:45:00Z,11.672,1.800024819537746
2024-07-19T02:00:00Z,11.568,1.8717199907642903
2024-07-19T02:15:00Z,11.568,1.9880363842790176
2024-07-19T02:30:00Z,11.516,2.18106206618161
2024-07-19T02:45:00Z,11.464,1.9512178337738808
2024-07-19T03:00:00Z,11.412,2.1010444034028724
2024-07-19T03:15:00Z,11.36,1.974526644943976
2024-07-19T03:30:00Z,11.308,2.110349240016999
2024-07-19T03:45:00Z,11.256,2.1957148668510102
2024-07-19T04:00:00Z,11.204,2.2737331709013255
2024-07-19T04:15:00Z,11.152,2.285367596695023
2024-07-19T04:30:00Z,11.1,2.4951816096715715
2024-07-19T04:45:00Z,11.048,2.22438049586112
2024-07-19T05:00:00Z,10.995,2.161019370827989
2024-07-19T05:15:00Z,10.943,2.366434145246796
2024-07-19T05:30:00Z,10.839,2.1815880041378883
2024-07-19T05:45:00Z,10.735,2.327843170570707
2024-07-19T06:00:00Z,10.682,2.194702446466074
2024-07-19T06:15:00Z,10.63,2.2673116505750803
2024-07-19T06:30:00Z,10.578,2.2281293068920487
2024-07-19T06:45:00Z,10.473,2.3854724920117087
2024-07-19T07:00:00Z,10.421,2.3227090812406765
2024-07-19T07:15:00Z,10.316,2.2690484726464923
2024-07-19T07:30:00Z,10.159,2.36446280105607
2024-07-19T07:45:00Z,10.107,2.1827667252654197
2024-07-19T08:00:00Z,10.002,2.4195461841395733
2024-07-19T08:15:00Z,9.949,2.261267543417945
2024-07-19T08:30:00Z,9.844,2.028282816701794
2024-07-19T08:45:00Z,9.739,2.278599955789529
2024-07-19T09:00:00Z,9.687,2.0669060781243904
2024-07-19T09:15:00Z,9.582,2.1563542328799916
2024-07-19T09:30:00Z,9.529,2.2221632016079687
2024-07-19T09:45:00Z,9.424,2.220961511757594
2024-07-19T10:00:00Z,9.319,2.1720350198002474
2024-07-19T10:15:00Z,9.319,1.9712707891881431
2024-07-19T10:30:00Z,9.213,2.1851063836100555
2024-07-19T10:45:00Z,9.161,2.1465591236270805
2024-07-19T11:00:00Z,9.108,2.174878643538803
2024-07-19T11:15:00Z,9.055,2.055675478265838
2024-07-19T11:30:00Z,8.95,1.9924295949750144
2024-07-19T11:45:00Z,8.897,2.0180155533757205
2024-07-19T12:00:00Z,8.844,2.144413880071277
2024-07-19T12:15:00Z,8.792,2.127423354100278
2024-07-19T12:30:00Z,8.686,2.0062178239698136
2024-07-19T12:45:00Z,8.633,1.9714400563835883
2024-07-19T13:00:00Z,8.58,1.9270999088183436
2024-07-19T13:15:00Z,8.58,1.8161213601513255
2024-07-19T13:30:00Z,8.527,1.9635690640375472
2024-07-19T13:45:00Z,8.527,1.9380745315276424
2024-07-19T14:00:00Z,8.527,1.9376141540467209
2024-07-19T14:15:00Z,8.58,1.7545971123283526
2024-07-19T14:30:00Z,8.58,2.112997214868618
2024-07-19T14:45:00Z,8.686,2.084846758262212
2024-07-19T15:00:00Z,8.739,1.8491550609659289
2024-07-19T15:15:00Z,8.792,2.0238793176965606
2024-07-19T15:30:00Z,8.897,1.952325107148033
2024-07-19T15:45:00Z,9.003,1.8965699456566727
2024-07-19T16:00:00Z,9.055,1.8039690525344787
2024-07-19T16:15:00Z,9.161,1.8495911339086015
2024-07-19T16:30:00Z,9.266,1.8426819288310512
2024-07-19T16:45:00Z,9.371,1.91223424833256
2024-07-19T17:00:00Z,9.529,1.7374420429223765
2024-07-19T17:15:00Z,9.634,1.858885255403732
2024-07-19T17:30:00Z,9.792,1.902593965279068
2024-07-19T17:45:00Z,10.002,1.7218120084539323
2024-07-19T18:00:00Z,10.159,1.6470732808866129
2024-07-19T18:15:00Z,10.264,1.7057351697555525
2024-07-19T18:30:00Z,10.421,1.6336916719556032
2024-07-19T18:45:00Z,10.578,1.561379985046722
2024-07-19T19:00:00Z,10.682,1.6184110873860504
2024-07-19T19:15:00Z,10.839,1.4536897851862185
2024-07-19T19:30:00Z,10.995,1.4907691975798885
2024-07-19T19:45:00Z,10.995,1.5035807082561186
2024-07-19T20:00:00Z,10.943,1.5477828851076705
2024-07-19T20:15:00Z,10.943,1.5448512725939452
2024-07-19T20:30:00Z,10.995,1.4829636455323627
2024-07-19T20:45:00Z,11.152,1.4694337126953263
2024-07-19T21:00:00Z,11.412,1.5838727409129632
2024-07-19T21:15:00Z,11.62,1.442419631256464
2024-07-19T21:30:00Z,11.776,1.4948510042812069
2024-07-19T21:45:00Z,11.932,1.5889617204918465
2024-07-19T22:00:00Z,12.087,1.3426028673159995
2024-07-19T22:15:00Z,12.139,1.4735976697184463
2024-07-19T22:30:00Z,12.191,1.324212694857824
2024-07-19T22:45:00Z,12.243,1.4987018594405197
2024-07-19T23:00:00Z,12.243,1.4294030042545245
2024-07-19T23:15:00Z,12.295,1.6402072803380872
2024-07-19T23:30:00Z,12.295,1.4918599740737
2024-07-19T23:45:00Z,12.295,1.50918622488953
2024-07-20T00:00:00Z,12.243,1.6223641732189087
2024-07-20T00:15:00Z,12.191,1.6303300785763888
2024-07-20T00:30:00Z,12.139,1.6536316138064924
2024-07-20T00:45:00Z,12.087,1.668089776958391
2024-07-20T01:00:00Z,12.036,1.6173318634721694
2024-07-20T01:15:00Z,11.984,1.780839159444493
2024-07-20T01:30:00Z,11.932,1.653104431637182
2024-07-20T01:45:00Z,11.88,1.8627007141508791
2024-07-20T02:00:00Z,11.88,1.9470763857555489
2024-07-20T02:15:00Z,11.828,1.929803362720296
2024-07-20T02:30:00Z,11.828,2.2810084890473243
2024-07-20T02:45:00Z,11.776,1.98337383733105
2024-07-20T03:00:00Z,11.724,2.1593448025600006
2024-07-20T03:15:00Z,11.672,2.1655156671100677
2024-07-20T03:30:00Z,11.62,2.272352587895445
2024-07-20T03:45:00Z,11.568,2.2023020644386726
2024-07-20T04:00:00Z,11.464,2.2389016982859613
2024-07-20T04:15:00Z,11.412,2.4358087863296234
2024-07-20T04:30:00Z,11.308,2.0532816611254727
2024-07-20T04:45:00Z,11.256,2.160037542911789
2024-07-20T05:00:00Z,11.152,2.374878303611667
2024-07-20T05:15:00Z,11.048,2.339716112125576
2024-07-20T05:30:00Z,10.995,2.2827798511365356
2024-07-20T05:45:00Z,10.839,2.0654756719573086
2024-07-20T06:00:00Z,10.735,2.174235955171707
2024-07-20T06:15:00Z,10.682,2.3098876256790732
2024-07-20T06:30:00Z,10.578,2.1157762926959824
2024-07-20T06:45:00Z,10.473,2.1650396520362087
2024-07-20T07:00:00Z,10.421,2.1092409251735234
2024-07-20T07:15:00Z,10.316,2.3407922408115533
2024-07-20T07:30:00Z,10.211,2.0348150928182567
2024-07-20T07:45:00Z,10.107,2.2511312142207176
2024-07-20T08:00:00Z,10.054,2.1446088116900452
2024-07-20T08:15:00Z,9.949,1.9538683790424525
2024-07-20T08:30:00Z,9.844,2.041964777774476
2024-07-20T08:45:00Z,9.792,2.140139898701413
2024-07-20T09:00:00Z,9.687,2.1202109988029583
2024-07-20T09:15:00Z,9.582,2.154390485280535
2024-07-20T09:30:00Z,9.477,2.060357084329027
2024-07-20T09:45:00Z,9.424,1.96821390674597
2024-07-20T10:00:00Z,9.319,2.1038655011482974
2024-07-20T10:15:00Z,9.266,2.155730329136516
2024-07-20T10:30:00Z,9.213,1.9402304843292824
2024-07-20T10:45:00Z,9.108,2.0297408446215
2024-07-20T11:00:00Z,9.108,1.982479770727388
2024-07-20T11:15:00Z,9.003,1.7241935596508289
2024-07-20T11:30:00Z,8.95,1.7221064416881844
2024-07-20T11:45:00Z,8.897,1.8750629286079097
2024-07-20T12:00:00Z,8.844,1.9438948802147755
2024-07-20T12:15:00Z,8.792,1.9598842534940468
2024-07-20T12:30:00Z,8.739,1.8534399661647507
2024-07-20T12:45:00Z,8.739,1.9414648751204604
2024-07-20T13:00:00Z,8.739,1.9756570914530551
2024-07-20T13:15:00Z,8.686,1.7794580461710263
2024-07-20T13:30:00Z,8.686,1.8325993568632593
2024-07-20T13:45:00Z,8.686,1.8962934207508997
2024-07-20T14:00:00Z,8.739,1.916054093577995
2024-07-20T14:15:00Z,8.792,1.8110945971926768
2024-07-20T14:30:00Z,8.792,1.8826769192261712
2024-07-20T14:45:00Z,8.844,1.6950180263458705
2024-07-20T15:00:00Z,8.897,1.7085285443077636
2024-07-20T15:15:00Z,8.95,1.8280834816494185
2024-07-20T15:30:00Z,9.003,1.7397082632156826
2024-07-20T15:45:00Z,9.108,1.8615723973835676
2024-07-20T16:00:00Z,9.266,1.7239219348210617
2024-07-20T16:15:00Z,9.424,1.7540531377505293
2024-07-20T16:30:00Z,9.529,1.666657860946374
2024-07-20T16:45:00Z,9.634,1.5930574541296232
2024-07-20T17:00:00Z,9.687,1.6154012428615867
2024-07-20T17:15:00Z,9.792,1.8123904766506709
2024-07-20T17:30:00Z,9.897,1.549475171278056
2024-07-20T17:45:00Z,10.002,1.7374574145484118
2024-07-20T18:00:00Z,10.159,1.5721177332356138
2024-07-20T18:15:00Z,10.264,1.4907951509125197
2024-07-20T18:30:00Z,10.473,1.460292779347229
2024-07-20T18:45:00Z,10.525,1.4136919782858397
2024-07-20T19:00:00Z,10.578,1.44281023867186
2024-07-20T19:15:00Z,10.682,1.5543408910809062
2024-07-20T19:30:00Z,10.787,1.3558091501046614
2024-07-20T19:45:00Z,10.943,1.4932643273739017
2024-07-20T20:00:00Z,11.152,1.4283618517501375
2024-07-20T20:15:00Z,11.256,1.420108456640122
2024-07-20T20:30:00Z,11.256,1.52834503024637
2024-07-20T20:45:00Z,11.36,1.437244837854168
2024-07-20T21:00:00Z,11.256,1.3841962536022001
2024-07-20T21:15:00Z,11.256,1.5437109250418697
2024-07-20T21:30:00Z,11.204,1.4524829028455153
2024-07-20T21:45:00Z,11.204,1.399108145520434
2024-07-20T22:00:00Z,11.308,1.3269540840212637
2024-07-20T22:15:00Z,11.516,1.3710447101986114
2024-07-20T22:30:00Z,11.672,1.5048413144917183
2024-07-20T22:45:00Z,11.828,1.3149003815353288
2024-07-20T23:00:00Z,11.932,1.382564407661177
2024-07-20T23:15:00Z,11.932,1.3116480598124762
2024-07-20T23:30:00Z,11.984,1.275975139843909
2024-07-20T23:45:00Z,11.88,1.3092922892631844
2024-07-21T00:00:00Z,11.828,1.4694402835027278
2024-07-21T00:15:00Z,11.724,1.4320655033119716
2024-07-21T00:30:00Z,11.672,1.5906690420237466
2024-07-21T00:45:00Z,11.62,1.6740836980562197
2024-07-21T01:00:00Z,11.568,1.737584059765796
2024-07-21T01:15:00Z,11.464,1.4190282580461413
2024-07-21T01:30:00Z,11.412,1.3810524067820602
2024-07-21T01:45:00Z,11.36,1.6951408036198885
2024-07-21T02:00:00Z,11.308,1.759531325406959
2024-07-21T02:15:00Z,11.256,1.659451418061156
2024-07-21T02:30:00Z,11.152,1.5730000569343563
2024-07-21T02:45:00Z,11.1,1.8801228740663072
2024-07-21T03:00:00Z,11.048,1.8366851322802071
2024-07-21T03:15:00Z,11.048,1.818896878856
2024-07-21T03:30:00Z,10.943,1.910444415953504
2024-07-21T03:45:00Z,10.891,1.9108992678239765
2024-07-21T04:00:00Z,10.839,1.8141190926561213
2024-07-21T04:15:00Z,10.839,1.8299771907696152
2024-07-21T04:30:00Z,10.735,1.94865512825438
2024-07-21T04:45:00Z,10.682,1.8102074495520395
2024-07-21T05:00:00Z,10.578,1.752214976370143
2024-07-21T05:15:00Z,10.525,1.877605424231479
2024-07-21T05:30:00Z,10.421,1.747718980815368
2024-07-21T05:45:00Z,10.369,1.8618732155628783
2024-07-21T06:00:00Z,10.316,1.7380226807081367
